#EventID,Time,Latitude,Longitude,Depth/km,MagType,Magnitude,MagErr,Area,Type,Level
27038,2011-02-07 07:10:29.96,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
27037,2011-02-07 07:10:37.79,,,,D,-1.6,0.3,flegrei,earthquake,Bollettino
27036,2011-02-07 07:11:32.85,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
27035,2011-02-07 07:16:58.64,,,,,,,flegrei,earthquake,Bollettino
27033,2011-02-07 07:17:41.7,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
27034,2011-02-07 07:17:41.7,,,,D,-1.6,0.3,flegrei,earthquake,Bollettino
27032,2011-02-07 07:17:44.26,,,,,,,flegrei,earthquake,Bollettino
27031,2011-02-07 07:21:09.02,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
27028,2011-04-10 12:11:11.65,40.868671,14.11583,2.0,D,1.4,0.3,flegrei,earthquake,Bollettino
27026,2011-04-18 01:44:18.87,40.828499,14.13767,2.38,D,-0.3,0.3,flegrei,earthquake,Bollettino
27025,2011-04-30 00:35:54.16,40.831501,14.13233,1.64,D,-0.5,0.3,flegrei,earthquake,Bollettino
27024,2011-04-30 00:46:02.95,40.829498,14.1315,1.72,D,-0.5,0.3,flegrei,earthquake,Bollettino
27023,2011-05-10 07:48:33.46,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
27022,2011-05-10 07:48:50.29,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
27021,2011-05-10 07:50:34.09,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
27020,2011-05-10 07:51:49.13,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
27019,2011-05-10 08:32:32.75,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
27018,2011-05-13 01:07:22.94,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
27017,2011-05-13 01:07:28.41,40.831501,14.14933,1.54,D,-0.8,0.3,flegrei,earthquake,Bollettino
27016,2011-05-13 01:09:02.03,,,,D,-1.6,0.3,flegrei,earthquake,Bollettino
27015,2011-05-13 01:28:21.19,,,,D,-0.1,0.3,flegrei,earthquake,Bollettino
27014,2011-05-13 01:28:33.52,40.831501,14.1465,1.01,D,-1.1,0.3,flegrei,earthquake,Bollettino
27013,2011-05-13 02:26:40.87,40.831501,14.13867,2.22,D,-0.5,0.3,flegrei,earthquake,Bollettino
27010,2011-05-18 16:39:12.93,40.84267,14.173,2.26,D,0.7,0.3,flegrei,earthquake,Bollettino
27009,2011-05-19 00:39:55.65,40.84267,14.16883,2.45,D,1.5,0.3,flegrei,earthquake,Bollettino
27008,2011-05-19 00:43:05.87,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
27006,2011-05-30 03:18:32.93,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
27005,2011-07-10 03:01:59.3,40.823502,14.14267,0.01,D,0.0,0.3,flegrei,earthquake,Bollettino
27004,2011-07-10 03:02:00.23,40.831501,14.14017,2.0,D,0.5,0.3,flegrei,earthquake,Bollettino
27003,2011-07-10 03:02:00.63,,,,,,,flegrei,earthquake,Bollettino
27002,2011-07-23 12:27:03.6,,,,D,-0.1,0.3,flegrei,earthquake,Bollettino
27000,2011-09-02 19:34:53.17,40.8325,14.15733,2.04,D,0.2,0.3,flegrei,earthquake,Bollettino
26999,2011-09-08 02:56:11.79,40.821171,14.14467,2.34,D,1.2,0.3,flegrei,earthquake,Bollettino
26998,2011-09-08 03:01:27.63,40.826,14.14583,1.61,D,0.7,0.3,flegrei,earthquake,Bollettino
26997,2011-09-17 00:46:06.03,,,,,,,flegrei,earthquake,Bollettino
26996,2011-10-04 23:55:40.36,,,,D,-0.3,0.3,flegrei,earthquake,Bollettino
26995,2011-11-28 17:40:06.81,40.82283,14.1625,2.58,D,0.7,0.3,flegrei,earthquake,Bollettino
26994,2011-12-03 21:30:48.39,40.840672,14.138,1.05,D,-0.3,0.3,flegrei,earthquake,Bollettino
