#EventID,Time,Latitude,Longitude,Depth/km,MagType,Magnitude,MagErr,Area,Type,Level
26949,2012-05-27 23:05:48.22,40.821999,14.14217,2.0,D,-1.1,0.3,flegrei,earthquake,Bollettino
26948,2012-06-01 21:55:28.1,40.827332,14.1485,1.3,D,0.1,0.3,flegrei,earthquake,Bollettino
26947,2012-06-01 22:51:23.57,40.831001,14.15166,1.0,D,0.1,0.3,flegrei,earthquake,Bollettino
26946,2012-06-05 01:55:36.4,40.824329,14.13067,1.58,D,0.4,0.3,flegrei,earthquake,Bollettino
26944,2012-07-06 03:05:48.56,40.80817,14.19133,2.81,D,0.2,0.3,flegrei,earthquake,Bollettino
26942,2012-08-02 13:55:42.64,,,,,,,flegrei,earthquake,Bollettino
26941,2012-08-02 13:55:44.02,40.831329,14.144,1.4,D,0.2,0.3,flegrei,earthquake,Bollettino
26940,2012-08-04 01:08:16.53,40.82233,14.14017,2.74,D,-0.5,0.3,flegrei,earthquake,Bollettino
26939,2012-08-04 01:08:23.77,,,,,,,flegrei,earthquake,Bollettino
26938,2012-08-04 01:09:13.01,40.821999,14.13417,1.0,D,-0.5,0.3,flegrei,earthquake,Bollettino
26937,2012-08-04 01:09:13.01,40.821999,14.13417,1.0,D,-0.1,0.3,flegrei,earthquake,Bollettino
26936,2012-08-04 01:24:57.43,40.821999,14.13517,1.69,D,0.1,0.3,flegrei,earthquake,Bollettino
26935,2012-08-04 17:24:48.63,40.821999,14.141,2.0,D,-0.5,0.3,flegrei,earthquake,Bollettino
26934,2012-08-04 17:33:31.52,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
26933,2012-08-04 18:35:42.82,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
26932,2012-08-04 21:00:51.34,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
26931,2012-08-04 22:13:31.52,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
26930,2012-08-05 01:07:09.44,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
26929,2012-08-07 02:32:48.07,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
26928,2012-08-09 13:32:54.79,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
26927,2012-08-09 13:46:39.45,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
26926,2012-08-22 07:01:35,40.835171,14.1525,2.0,D,0.2,0.3,flegrei,earthquake,Bollettino
26925,2012-08-26 23:14:10.08,,,,D,0.2,0.3,flegrei,earthquake,Bollettino
26924,2012-08-26 23:14:19.56,,,,D,0.2,0.3,flegrei,earthquake,Bollettino
26923,2012-08-26 23:19:11.72,,,,,,,flegrei,earthquake,Bollettino
26922,2012-08-26 23:19:14.4,,,,,,,flegrei,earthquake,Bollettino
26921,2012-08-26 23:19:24.2,,,,D,0.2,0.3,flegrei,earthquake,Bollettino
26920,2012-08-27 02:29:12.12,,,,D,-0.1,0.3,flegrei,earthquake,Bollettino
26919,2012-08-31 05:53:16.68,,,,D,-0.1,0.3,flegrei,earthquake,Bollettino
26918,2012-09-01 03:48:22.83,40.827,14.12183,2.0,D,0.7,0.3,flegrei,earthquake,Bollettino
26917,2012-09-01 04:02:31.43,40.82217,14.113,2.0,D,1.0,0.3,flegrei,earthquake,Bollettino
26916,2012-09-01 04:37:38.38,40.823669,14.11583,2.0,D,1.0,0.3,flegrei,earthquake,Bollettino
26915,2012-09-01 06:09:22.99,40.82383,14.11583,2.0,D,-0.1,0.3,flegrei,earthquake,Bollettino
26914,2012-09-07 07:15:46.26,40.834839,14.11867,3.23,D,0.1,0.3,flegrei,earthquake,Bollettino
26913,2012-09-07 07:16:25.3,40.836658,14.11583,3.38,D,-0.5,0.3,flegrei,earthquake,Bollettino
26912,2012-09-07 07:16:41.29,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
26911,2012-09-07 07:17:00,40.836658,14.11316,3.08,,,,flegrei,earthquake,Bollettino
26910,2012-09-07 07:17:04.45,,,,,,,flegrei,earthquake,Bollettino
26909,2012-09-07 07:17:27.31,,,,,,,flegrei,earthquake,Bollettino
26908,2012-09-07 07:17:30.79,,,,,,,flegrei,earthquake,Bollettino
26907,2012-09-07 07:17:46.79,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
26906,2012-09-07 07:17:55.65,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
26905,2012-09-07 07:18:21.33,40.83667,14.11583,3.61,D,-0.3,0.3,flegrei,earthquake,Bollettino
26904,2012-09-07 07:18:47.21,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
26903,2012-09-07 07:18:52.38,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
26902,2012-09-07 07:19:42.83,40.83667,14.1205,4.02,D,-1.1,0.3,flegrei,earthquake,Bollettino
26901,2012-09-07 07:20:07.74,,,,,,,flegrei,earthquake,Bollettino
26900,2012-09-07 07:20:13.17,,,,,,,flegrei,earthquake,Bollettino
26899,2012-09-07 07:20:19.96,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
26898,2012-09-07 07:20:30.66,,,,,,,flegrei,earthquake,Bollettino
26897,2012-09-07 07:20:37.98,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
26896,2012-09-07 07:21:03.47,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
26895,2012-09-07 07:21:10.53,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
26894,2012-09-07 07:21:18.16,,,,,,,flegrei,earthquake,Bollettino
26893,2012-09-07 07:21:20.15,40.836658,14.11583,2.99,D,0.1,0.3,flegrei,earthquake,Bollettino
26892,2012-09-07 07:21:30.77,,,,,,,flegrei,earthquake,Bollettino
26891,2012-09-07 07:21:49.12,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
26890,2012-09-07 07:22:09.01,,,,,,,flegrei,earthquake,Bollettino
26889,2012-09-07 07:22:13.33,,,,,,,flegrei,earthquake,Bollettino
26888,2012-09-07 07:22:18.09,,,,,,,flegrei,earthquake,Bollettino
26887,2012-09-07 07:22:30.79,40.8395,14.11916,2.81,D,-0.8,0.3,flegrei,earthquake,Bollettino
26886,2012-09-07 07:22:41.15,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
26885,2012-09-07 07:22:52.19,,,,,,,flegrei,earthquake,Bollettino
26884,2012-09-07 07:22:54.61,,,,,,,flegrei,earthquake,Bollettino
26883,2012-09-07 07:23:07.77,,,,,,,flegrei,earthquake,Bollettino
26882,2012-09-07 07:23:20.85,,,,,,,flegrei,earthquake,Bollettino
26880,2012-09-07 07:23:34.63,40.840328,14.11883,3.19,D,-0.3,0.3,flegrei,earthquake,Bollettino
26881,2012-09-07 07:23:34.87,,,,,,,flegrei,earthquake,Bollettino
26879,2012-09-07 07:23:42.22,40.836658,14.11583,2.95,D,0.1,0.3,flegrei,earthquake,Bollettino
26878,2012-09-07 07:23:53.3,40.836658,14.11166,2.75,D,-0.8,0.3,flegrei,earthquake,Bollettino
26877,2012-09-07 07:24:04.47,,,,,,,flegrei,earthquake,Bollettino
26876,2012-09-07 07:24:09.17,,,,,,,flegrei,earthquake,Bollettino
26875,2012-09-07 07:24:39.72,40.836658,14.11583,2.8,D,0.9,0.3,flegrei,earthquake,Bollettino
26874,2012-09-07 07:25:03.32,,,,,,,flegrei,earthquake,Bollettino
26873,2012-09-07 07:25:09.27,,,,,,,flegrei,earthquake,Bollettino
26872,2012-09-07 07:25:14.86,,,,,,,flegrei,earthquake,Bollettino
26871,2012-09-07 07:25:35.67,,,,,,,flegrei,earthquake,Bollettino
26870,2012-09-07 07:25:38.08,,,,,,,flegrei,earthquake,Bollettino
26869,2012-09-07 07:25:54.27,40.839001,14.11766,2.99,D,0.6,0.3,flegrei,earthquake,Bollettino
26868,2012-09-07 07:26:20.96,,,,,,,flegrei,earthquake,Bollettino
26867,2012-09-07 07:26:26.28,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
26866,2012-09-07 07:26:37.2,,,,,,,flegrei,earthquake,Bollettino
26865,2012-09-07 07:26:47.99,,,,,,,flegrei,earthquake,Bollettino
26864,2012-09-07 07:26:49.99,,,,,,,flegrei,earthquake,Bollettino
26863,2012-09-07 07:26:52.79,,,,,,,flegrei,earthquake,Bollettino
26862,2012-09-07 07:26:56.81,,,,,,,flegrei,earthquake,Bollettino
26861,2012-09-07 07:27:06.86,,,,,,,flegrei,earthquake,Bollettino
26860,2012-09-07 07:27:26.45,40.8395,14.11583,3.06,D,0.9,0.3,flegrei,earthquake,Bollettino
26859,2012-09-07 07:27:47.87,,,,,,,flegrei,earthquake,Bollettino
26858,2012-09-07 07:28:16.44,40.838829,14.11883,2.67,D,-1.1,0.3,flegrei,earthquake,Bollettino
26857,2012-09-07 07:29:01.48,,,,,,,flegrei,earthquake,Bollettino
26856,2012-09-07 07:29:05.61,,,,,,,flegrei,earthquake,Bollettino
26855,2012-09-07 07:29:27.99,40.836658,14.11583,2.77,D,-0.5,0.3,flegrei,earthquake,Bollettino
26854,2012-09-07 07:29:35.31,40.839161,14.11033,2.95,D,-0.5,0.3,flegrei,earthquake,Bollettino
26853,2012-09-07 07:29:59.88,,,,,,,flegrei,earthquake,Bollettino
26852,2012-09-07 07:30:49.56,,,,,,,flegrei,earthquake,Bollettino
26851,2012-09-07 07:30:54.68,,,,,,,flegrei,earthquake,Bollettino
26850,2012-09-07 07:31:05.77,,,,,,,flegrei,earthquake,Bollettino
26849,2012-09-07 07:31:17.53,40.836658,14.11583,2.75,,,,flegrei,earthquake,Bollettino
26848,2012-09-07 07:31:27.07,40.836658,14.11583,2.82,D,0.9,0.3,flegrei,earthquake,Bollettino
26847,2012-09-07 07:32:57.31,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
26846,2012-09-07 07:33:17.35,40.841,14.11016,2.82,D,0.1,0.3,flegrei,earthquake,Bollettino
26845,2012-09-07 07:33:42.8,,,,,,,flegrei,earthquake,Bollettino
26844,2012-09-07 07:33:45.8,,,,,,,flegrei,earthquake,Bollettino
26843,2012-09-07 07:33:51.77,,,,,,,flegrei,earthquake,Bollettino
26842,2012-09-07 07:34:14.12,40.83667,14.111,3.07,D,1.7,0.3,flegrei,earthquake,Bollettino
26841,2012-09-07 07:35:25.4,40.836658,14.11333,3.07,D,-0.5,0.3,flegrei,earthquake,Bollettino
26840,2012-09-07 07:36:09,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
26839,2012-09-07 07:37:02.98,40.839161,14.118,2.99,,,,flegrei,earthquake,Bollettino
26838,2012-09-07 07:38:05.37,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
26837,2012-09-07 07:38:33.69,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
26836,2012-09-07 07:38:59.95,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
26835,2012-09-07 07:39:46.84,40.839001,14.11583,2.97,D,-0.3,0.3,flegrei,earthquake,Bollettino
26834,2012-09-07 07:42:36.57,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
26833,2012-09-07 07:42:49.76,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
26832,2012-09-07 07:42:58.3,,,,,,,flegrei,earthquake,Bollettino
26831,2012-09-07 07:43:14.18,,,,,,,flegrei,earthquake,Bollettino
26830,2012-09-07 07:43:19.41,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
26829,2012-09-07 07:43:53.33,40.838829,14.11016,2.95,D,-0.1,0.3,flegrei,earthquake,Bollettino
26828,2012-09-07 07:48:13.24,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
26827,2012-09-07 07:48:18.66,,,,,,,flegrei,earthquake,Bollettino
26826,2012-09-07 07:49:12.06,40.83667,14.11583,3.0,D,1.1,0.3,flegrei,earthquake,Bollettino
26825,2012-09-07 07:50:01.25,,,,,,,flegrei,earthquake,Bollettino
26824,2012-09-07 07:51:21.31,,,,,,,flegrei,earthquake,Bollettino
26823,2012-09-07 07:51:25.98,,,,D,0.1,0.3,flegrei,earthquake,Bollettino
26822,2012-09-07 07:51:46.78,40.836658,14.11583,3.13,D,0.2,0.3,flegrei,earthquake,Bollettino
26821,2012-09-07 07:52:32.64,,,,,,,flegrei,earthquake,Bollettino
26820,2012-09-07 07:52:38.78,,,,,,,flegrei,earthquake,Bollettino
26819,2012-09-07 07:53:17.7,,,,,,,flegrei,earthquake,Bollettino
26818,2012-09-07 07:53:42.79,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
26817,2012-09-07 07:53:48.56,,,,,,,flegrei,earthquake,Bollettino
26816,2012-09-07 07:55:27.48,40.83667,14.11583,3.03,D,-0.3,0.3,flegrei,earthquake,Bollettino
26815,2012-09-07 07:55:34.11,40.8395,14.11833,3.22,D,0.2,0.3,flegrei,earthquake,Bollettino
26814,2012-09-07 07:58:46,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
26813,2012-09-07 07:59:18.36,40.839001,14.11583,3.09,D,0.4,0.3,flegrei,earthquake,Bollettino
26812,2012-09-07 08:00:46.81,40.8405,14.119,2.78,D,0.5,0.3,flegrei,earthquake,Bollettino
26811,2012-09-07 08:02:57.02,,,,,,,flegrei,earthquake,Bollettino
26810,2012-09-07 08:03:02.72,,,,,,,flegrei,earthquake,Bollettino
26809,2012-09-07 08:03:27.6,40.838829,14.11583,3.11,D,1.2,0.3,flegrei,earthquake,Bollettino
26808,2012-09-07 08:04:39.97,,,,,,,flegrei,earthquake,Bollettino
26807,2012-09-07 08:04:46.3,,,,,,,flegrei,earthquake,Bollettino
26806,2012-09-07 08:08:55.31,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
26805,2012-09-07 08:10:17.66,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
26804,2012-09-07 08:11:14.69,,,,,,,flegrei,earthquake,Bollettino
26803,2012-09-07 08:11:55.95,,,,,,,flegrei,earthquake,Bollettino
26802,2012-09-07 08:12:08.36,,,,,,,flegrei,earthquake,Bollettino
26801,2012-09-07 08:12:27.35,,,,,,,flegrei,earthquake,Bollettino
26800,2012-09-07 08:12:40.49,,,,,,,flegrei,earthquake,Bollettino
26799,2012-09-07 08:13:19.37,40.841671,14.11583,2.97,D,0.9,0.3,flegrei,earthquake,Bollettino
26798,2012-09-07 08:14:03,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
26797,2012-09-07 08:14:12.03,,,,D,0.2,0.3,flegrei,earthquake,Bollettino
26796,2012-09-07 08:14:49.75,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
26795,2012-09-07 08:15:18.14,,,,D,-0.3,0.3,flegrei,earthquake,Bollettino
26794,2012-09-07 08:15:33.97,,,,,,,flegrei,earthquake,Bollettino
26793,2012-09-07 08:16:38.02,,,,,,,flegrei,earthquake,Bollettino
26792,2012-09-07 08:16:49.72,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
26791,2012-09-07 08:17:32.84,40.8395,14.11583,3.47,D,0.2,0.3,flegrei,earthquake,Bollettino
26790,2012-09-07 08:18:30.5,,,,D,-0.3,0.3,flegrei,earthquake,Bollettino
26789,2012-09-07 08:18:46.34,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
26788,2012-09-07 08:20:05.84,,,,,,,flegrei,earthquake,Bollettino
26787,2012-09-07 08:20:16.29,,,,,,,flegrei,earthquake,Bollettino
26786,2012-09-07 08:20:24.9,,,,,,,flegrei,earthquake,Bollettino
26785,2012-09-07 08:21:43.36,40.838669,14.11583,3.16,,,,flegrei,earthquake,Bollettino
26784,2012-09-07 08:21:48.26,40.845161,14.1215,2.62,D,0.8,0.3,flegrei,earthquake,Bollettino
26783,2012-09-07 08:22:35.44,,,,,,,flegrei,earthquake,Bollettino
26782,2012-09-07 08:22:44.54,,,,,,,flegrei,earthquake,Bollettino
26781,2012-09-07 08:24:43.69,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
26780,2012-09-07 08:25:00.89,40.840672,14.11333,2.16,D,1.7,0.3,flegrei,earthquake,Bollettino
26779,2012-09-07 08:25:46.24,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
26778,2012-09-07 08:26:56.08,40.839001,14.11433,2.95,D,0.1,0.3,flegrei,earthquake,Bollettino
26777,2012-09-07 08:28:48.45,40.83667,14.11583,3.07,D,-0.5,0.3,flegrei,earthquake,Bollettino
26776,2012-09-07 08:29:44.25,,,,,,,flegrei,earthquake,Bollettino
26775,2012-09-07 08:29:49.58,,,,D,0.5,0.3,flegrei,earthquake,Bollettino
26774,2012-09-07 08:31:56.94,,,,,,,flegrei,earthquake,Bollettino
26773,2012-09-07 08:32:05.45,40.83667,14.11583,3.05,D,0.8,0.3,flegrei,earthquake,Bollettino
26772,2012-09-07 08:34:00.85,,,,,,,flegrei,earthquake,Bollettino
26771,2012-09-07 08:36:03.02,40.83667,14.119,3.61,D,0.6,0.3,flegrei,earthquake,Bollettino
26770,2012-09-07 08:38:42.48,,,,,,,flegrei,earthquake,Bollettino
26769,2012-09-07 08:38:51.04,,,,,,,flegrei,earthquake,Bollettino
26768,2012-09-07 08:39:24.25,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
26767,2012-09-07 08:40:28.89,40.839828,14.11283,2.94,D,0.2,0.3,flegrei,earthquake,Bollettino
26766,2012-09-07 08:41:47.02,40.839001,14.121,2.38,,,,flegrei,earthquake,Bollettino
26765,2012-09-07 08:41:50.63,40.836658,14.11583,3.33,D,-0.1,0.3,flegrei,earthquake,Bollettino
26764,2012-09-07 08:42:19.97,40.8405,14.11633,2.0,D,-0.3,0.3,flegrei,earthquake,Bollettino
26763,2012-09-07 08:42:50.89,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
26762,2012-09-07 08:43:51.79,,,,,,,flegrei,earthquake,Bollettino
26761,2012-09-07 08:44:06.58,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
26760,2012-09-07 08:47:00.82,40.84,14.11583,3.11,D,1.0,0.3,flegrei,earthquake,Bollettino
26759,2012-09-07 08:48:49.31,,,,,,,flegrei,earthquake,Bollettino
26758,2012-09-07 08:51:21.4,,,,D,-0.3,0.3,flegrei,earthquake,Bollettino
26757,2012-09-07 08:52:14.56,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
26756,2012-09-07 08:52:59.33,40.83667,14.11583,3.11,D,-0.5,0.3,flegrei,earthquake,Bollettino
26755,2012-09-07 08:53:22.97,,,,,,,flegrei,earthquake,Bollettino
26754,2012-09-07 08:54:45.57,40.838501,14.11217,2.98,D,-0.1,0.3,flegrei,earthquake,Bollettino
26753,2012-09-07 08:55:07.92,,,,,,,flegrei,earthquake,Bollettino
26752,2012-09-07 08:55:46.96,,,,,,,flegrei,earthquake,Bollettino
26751,2012-09-07 08:55:55.84,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
26750,2012-09-07 08:56:53.64,,,,,,,flegrei,earthquake,Bollettino
26749,2012-09-07 08:57:57.17,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
26748,2012-09-07 08:58:12.03,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
26747,2012-09-07 08:59:11.61,,,,,,,flegrei,earthquake,Bollettino
26746,2012-09-07 09:02:16.08,40.8405,14.11817,2.96,D,0.1,0.3,flegrei,earthquake,Bollettino
26745,2012-09-07 09:02:39.34,,,,,,,flegrei,earthquake,Bollettino
26744,2012-09-07 09:03:03.44,,,,,,,flegrei,earthquake,Bollettino
26743,2012-09-07 09:03:12.98,,,,,,,flegrei,earthquake,Bollettino
26742,2012-09-07 09:04:19.17,,,,,,,flegrei,earthquake,Bollettino
26741,2012-09-07 09:04:23.79,,,,,,,flegrei,earthquake,Bollettino
26740,2012-09-07 09:04:36.5,40.839661,14.11583,2.52,D,-0.5,0.3,flegrei,earthquake,Bollettino
26739,2012-09-07 09:06:45.59,40.842331,14.11283,2.95,,,,flegrei,earthquake,Bollettino
26738,2012-09-07 09:06:56.89,40.842831,14.112,2.92,D,-0.1,0.3,flegrei,earthquake,Bollettino
26737,2012-09-07 09:11:39.6,,,,,,,flegrei,earthquake,Bollettino
26736,2012-09-07 09:12:26.35,,,,,,,flegrei,earthquake,Bollettino
26735,2012-09-07 09:12:48.22,,,,,,,flegrei,earthquake,Bollettino
26734,2012-09-07 09:13:43.93,,,,D,-0.3,0.3,flegrei,earthquake,Bollettino
26733,2012-09-07 09:14:34.13,,,,,,,flegrei,earthquake,Bollettino
26732,2012-09-07 09:20:54.73,,,,,,,flegrei,earthquake,Bollettino
26731,2012-09-07 09:22:50.78,,,,,,,flegrei,earthquake,Bollettino
26730,2012-09-07 09:24:21.63,40.84317,14.11267,3.19,D,-0.1,0.3,flegrei,earthquake,Bollettino
26729,2012-09-07 09:35:05.65,,,,,,,flegrei,earthquake,Bollettino
26728,2012-09-07 09:35:15.9,,,,,,,flegrei,earthquake,Bollettino
26727,2012-09-07 11:00:13.37,,,,,,,flegrei,earthquake,Bollettino
26726,2012-09-15 09:01:16.96,,,,D,-1.6,0.3,flegrei,earthquake,Bollettino
26725,2012-09-15 09:02:22.43,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
26724,2012-09-15 09:02:42.04,,,,D,-1.6,0.3,flegrei,earthquake,Bollettino
26723,2012-09-15 09:03:48.37,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
26722,2012-09-15 09:03:56.23,,,,D,-1.6,0.3,flegrei,earthquake,Bollettino
26721,2012-09-15 09:14:54.68,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
26720,2012-09-15 09:18:10.85,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
26719,2012-09-15 09:22:08.92,,,,D,-1.6,0.3,flegrei,earthquake,Bollettino
26718,2012-09-15 09:22:08.92,,,,D,-1.6,0.3,flegrei,earthquake,Bollettino
26717,2012-09-15 09:22:08.92,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
26715,2012-09-15 09:22:14.51,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
26716,2012-09-15 09:22:14.51,,,,D,-1.6,0.3,flegrei,earthquake,Bollettino
26714,2012-09-15 09:28:05.92,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
26713,2012-09-15 09:28:05.92,,,,D,-1.6,0.3,flegrei,earthquake,Bollettino
26712,2012-09-15 09:28:11.48,,,,D,-1.6,0.3,flegrei,earthquake,Bollettino
26711,2012-09-15 09:28:11.48,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
26710,2012-09-15 09:47:06.95,,,,D,-0.3,0.3,flegrei,earthquake,Bollettino
26709,2012-09-15 09:50:37.34,,,,D,-0.5,0.3,flegrei,earthquake,Bollettino
26708,2012-09-15 09:54:06.7,,,,D,-0.3,0.3,flegrei,earthquake,Bollettino
26706,2012-09-15 09:57:48.11,,,,,,,flegrei,earthquake,Bollettino
26707,2012-09-15 09:57:48.11,,,,D,-1.6,0.3,flegrei,earthquake,Bollettino
26705,2012-09-15 09:57:50.43,,,,D,-0.8,0.3,flegrei,earthquake,Bollettino
26704,2012-09-15 10:02:13.31,,,,D,-1.6,0.3,flegrei,earthquake,Bollettino
26703,2012-09-15 10:02:36.31,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
26702,2012-09-15 10:12:29.89,,,,D,-1.6,0.3,flegrei,earthquake,Bollettino
26701,2012-09-21 09:26:20.17,40.848999,14.11866,1.38,D,0.7,0.3,flegrei,earthquake,Bollettino
26700,2012-10-03 00:24:21.91,,,,D,-1.1,0.3,flegrei,earthquake,Bollettino
